IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.6.187,2053,2053,true,SIN,Asia Pacific,Singapore,125,10.91
47.236.170.54,2087,2087,true,SIN,Asia Pacific,Singapore,155,10.91
8.219.213.112,8443,8443,true,SIN,Asia Pacific,Singapore,65,10.91
47.74.52.104,8443,8443,true,LAX,North America,Los Angeles,255,10.91
47.74.34.38,2087,2087,true,NRT,Asia Pacific,Tokyo,115,10.91
8.222.229.102,2052,2052,false,SIN,Asia Pacific,Singapore,18,10.91
8.222.134.170,2083,2083,true,SIN,Asia Pacific,Singapore,108,10.91
47.236.193.208,2082,2082,false,SIN,Asia Pacific,Singapore,22,10.90
8.219.201.174,8443,8443,true,SIN,Asia Pacific,Singapore,161,10.90
47.91.21.107,2087,2087,true,LAX,North America,Los Angeles,188,10.90
8.219.84.214,80,80,false,SIN,Asia Pacific,Singapore,4,10.90
47.91.18.207,80,80,false,NRT,Asia Pacific,Tokyo,90,10.90
47.74.13.239,8080,8080,false,NRT,Asia Pacific,Tokyo,79,10.90
8.219.210.93,8443,8443,true,SIN,Asia Pacific,Singapore,115,10.90
8.219.173.233,8443,8443,true,SIN,Asia Pacific,Singapore,113,10.89
47.91.19.249,8443,8443,true,HKG,Asia Pacific,Hong Kong,148,10.89
8.219.154.107,80,80,false,SIN,Asia Pacific,Singapore,18,10.89
47.243.183.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,44,10.89
8.222.248.188,2083,2083,true,SIN,Asia Pacific,Singapore,66,10.89
8.222.244.123,8880,8880,false,SIN,Asia Pacific,Singapore,3,10.89
47.236.176.144,2083,2083,true,SIN,Asia Pacific,Singapore,70,10.89
8.222.129.32,80,0,false,SIN,Asia Pacific,Singapore,3,10.89
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,10.89
47.236.148.174,2086,2086,false,SIN,Asia Pacific,Singapore,26,10.88
8.222.202.163,80,80,false,SIN,Asia Pacific,Singapore,4,10.88
8.219.170.58,8443,8443,true,SIN,Asia Pacific,Singapore,65,10.88
8.219.255.171,80,80,false,SIN,Asia Pacific,Singapore,5,10.88
47.236.82.218,8443,8443,true,SIN,Asia Pacific,Singapore,84,10.88
8.219.210.64,443,443,true,SIN,Asia Pacific,Singapore,127,10.88
8.222.184.198,8880,8880,false,SIN,Asia Pacific,Singapore,17,10.88
8.219.173.239,2086,2086,false,SIN,Asia Pacific,Singapore,10,10.88
8.219.201.245,8080,8080,false,SIN,Asia Pacific,Singapore,14,10.87
47.74.59.221,2083,2083,true,HKG,Asia Pacific,Hong Kong,170,10.87
8.222.219.252,2082,0,false,SIN,Asia Pacific,Singapore,3,10.87
8.219.170.180,80,80,false,SIN,Asia Pacific,Singapore,9,10.87
47.74.46.84,2052,2052,false,SIN,Asia Pacific,Singapore,151,10.87
8.219.245.187,2096,2096,true,SIN,Asia Pacific,Singapore,132,10.87
8.219.228.30,2087,2087,true,SIN,Asia Pacific,Singapore,26,10.87
47.236.88.181,2052,2052,false,SIN,Asia Pacific,Singapore,87,10.87
8.222.147.203,8443,8443,true,SIN,Asia Pacific,Singapore,132,10.87
8.218.207.169,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,10.86
47.74.45.241,8443,8443,true,NRT,Asia Pacific,Tokyo,85,10.86
8.219.193.202,2053,2053,true,SIN,Asia Pacific,Singapore,109,10.86
8.222.229.102,2053,2053,true,SIN,Asia Pacific,Singapore,75,10.86
8.222.128.131,2096,2096,true,SIN,Asia Pacific,Singapore,63,10.86
8.219.236.8,2087,2087,true,SIN,Asia Pacific,Singapore,139,10.86
8.222.145.164,2083,2083,true,SIN,Asia Pacific,Singapore,103,10.86
47.245.94.144,2083,2083,true,SIN,Asia Pacific,Singapore,107,10.86
8.219.121.24,8080,8080,false,SIN,Asia Pacific,Singapore,4,10.85
47.236.116.208,80,80,false,SIN,Asia Pacific,Singapore,22,10.85
47.245.55.94,8880,8880,false,LAX,North America,Los Angeles,179,10.85
8.219.198.139,2095,2095,false,SIN,Asia Pacific,Singapore,6,10.85
8.219.253.18,2082,2082,false,SIN,Asia Pacific,Singapore,18,10.85
47.74.7.51,2087,2087,true,NRT,Asia Pacific,Tokyo,77,10.85
8.219.70.117,80,80,false,SIN,Asia Pacific,Singapore,6,10.85
8.219.112.75,2087,2087,true,SIN,Asia Pacific,Singapore,101,10.85
47.236.114.23,8443,8443,true,SIN,Asia Pacific,Singapore,63,10.84
47.245.37.94,2096,2096,true,NRT,Asia Pacific,Tokyo,112,10.84
47.236.171.20,2083,2083,true,SIN,Asia Pacific,Singapore,88,10.84
8.219.245.187,2087,2087,true,SIN,Asia Pacific,Singapore,138,10.84
47.74.5.99,2086,2086,false,LAX,North America,Los Angeles,189,10.84
47.245.55.94,2053,2053,true,LAX,North America,Los Angeles,210,10.83
47.236.115.54,443,443,true,SIN,Asia Pacific,Singapore,137,10.83
8.219.206.180,2095,2095,false,SIN,Asia Pacific,Singapore,70,10.83
47.245.37.29,8443,0,true,SIN,Asia Pacific,Singapore,156,10.83
47.74.22.171,2096,2096,true,LAX,North America,Los Angeles,249,10.83
47.76.94.15,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,10.83
8.219.67.133,2083,2083,true,SIN,Asia Pacific,Singapore,61,10.83
47.74.43.95,2053,2053,true,LAX,North America,Los Angeles,198,10.83
47.236.125.62,2087,2087,true,SIN,Asia Pacific,Singapore,211,10.83
8.219.196.117,2086,2086,false,SIN,Asia Pacific,Singapore,10,10.83
8.219.72.50,443,443,true,SIN,Asia Pacific,Singapore,111,10.82
47.74.15.80,2096,2096,true,LAX,North America,Los Angeles,231,10.82
8.222.131.102,8880,8880,false,SIN,Asia Pacific,Singapore,91,10.82
47.236.176.144,8443,8443,true,SIN,Asia Pacific,Singapore,62,10.82
8.219.113.27,8443,8443,true,SIN,Asia Pacific,Singapore,120,10.82
8.222.134.170,2095,2095,false,SIN,Asia Pacific,Singapore,101,10.82
47.236.145.85,8443,8443,true,SIN,Asia Pacific,Singapore,61,10.82
8.219.247.203,2053,2053,true,SIN,Asia Pacific,Singapore,130,10.81
47.236.15.73,2087,2087,true,SIN,Asia Pacific,Singapore,130,10.81
47.74.10.135,2095,2095,false,SIN,Asia Pacific,Singapore,159,10.81
8.219.1.92,2095,2095,false,SIN,Asia Pacific,Singapore,9,10.81
8.222.198.105,8443,8443,true,SIN,Asia Pacific,Singapore,122,10.81
8.219.78.222,8080,8080,false,SIN,Asia Pacific,Singapore,11,10.81
8.219.208.69,2087,2087,true,SIN,Asia Pacific,Singapore,92,10.81
8.219.3.53,8080,8080,false,SIN,Asia Pacific,Singapore,2,10.81
8.222.147.203,2096,2096,true,SIN,Asia Pacific,Singapore,125,10.80
8.219.170.232,8880,8880,false,SIN,Asia Pacific,Singapore,4,10.80
8.209.214.222,2087,2087,true,LAX,North America,Los Angeles,191,10.80
47.245.40.55,80,80,false,HKG,Asia Pacific,Hong Kong,169,10.79
8.222.224.17,2087,2087,true,SIN,Asia Pacific,Singapore,63,10.79
47.236.172.71,8880,8880,false,SIN,Asia Pacific,Singapore,26,10.79
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,102,10.79
8.219.126.240,2053,2053,true,SIN,Asia Pacific,Singapore,64,10.79
47.236.171.20,2095,2095,false,SIN,Asia Pacific,Singapore,9,10.79
8.219.242.208,2082,2082,false,SIN,Asia Pacific,Singapore,27,10.78
8.222.129.32,8080,8080,false,SIN,Asia Pacific,Singapore,37,10.78
8.219.255.171,2053,2053,true,SIN,Asia Pacific,Singapore,96,10.78
8.219.196.24,2053,2053,true,SIN,Asia Pacific,Singapore,122,10.78
47.245.42.162,2086,2086,false,LAX,North America,Los Angeles,173,10.77
8.209.246.24,2096,2096,true,NRT,Asia Pacific,Tokyo,94,10.77
8.219.174.213,8443,8443,true,SIN,Asia Pacific,Singapore,170,10.76
47.74.43.24,2083,2083,true,LAX,North America,Los Angeles,193,10.76
8.222.187.107,2053,2053,true,SIN,Asia Pacific,Singapore,79,10.76
8.219.179.34,8080,8080,false,SIN,Asia Pacific,Singapore,17,10.76
8.222.162.45,80,80,false,SIN,Asia Pacific,Singapore,32,10.76
47.245.55.235,2087,2087,true,NRT,Asia Pacific,Tokyo,196,10.76
47.236.171.112,2087,2087,true,SIN,Asia Pacific,Singapore,144,10.75
8.219.141.174,2083,2083,true,SIN,Asia Pacific,Singapore,82,10.75
8.219.170.180,2087,2087,true,SIN,Asia Pacific,Singapore,108,10.75
47.74.20.133,2087,2087,true,NRT,Asia Pacific,Tokyo,182,10.75
8.219.77.91,8443,8443,true,SIN,Asia Pacific,Singapore,69,10.75
8.222.133.247,2095,2095,false,SIN,Asia Pacific,Singapore,56,10.75
8.222.197.251,8880,8880,false,SIN,Asia Pacific,Singapore,39,10.75
47.245.56.29,8880,8880,false,NRT,Asia Pacific,Tokyo,82,10.75
8.222.137.178,2083,2083,true,SIN,Asia Pacific,Singapore,92,10.74
47.245.42.162,8443,8443,true,LAX,North America,Los Angeles,287,10.74
8.219.240.160,443,443,true,SIN,Asia Pacific,Singapore,85,10.74
47.245.54.58,8080,8080,false,NRT,Asia Pacific,Tokyo,86,10.74
47.91.1.199,80,80,false,LAX,North America,Los Angeles,181,10.73
8.219.188.162,2082,2082,false,SIN,Asia Pacific,Singapore,26,10.73
47.74.34.162,8443,8443,true,LAX,North America,Los Angeles,192,10.73
8.222.144.117,2096,2096,true,SIN,Asia Pacific,Singapore,58,10.73
47.74.4.47,2087,2087,true,LAX,North America,Los Angeles,280,10.73
8.219.202.130,2053,2053,true,SIN,Asia Pacific,Singapore,208,10.73
47.74.0.183,8880,8880,false,NRT,Asia Pacific,Tokyo,77,10.72
47.236.117.48,443,443,true,SIN,Asia Pacific,Singapore,122,10.72
47.236.116.208,2095,2095,false,SIN,Asia Pacific,Singapore,53,10.72
47.245.33.56,2095,2095,false,NRT,Asia Pacific,Tokyo,76,10.72
8.219.242.208,80,80,false,SIN,Asia Pacific,Singapore,10,10.72
8.210.250.120,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,10.71
47.74.52.188,8443,8443,true,LAX,North America,Los Angeles,195,10.70
47.74.45.241,2083,2083,true,NRT,Asia Pacific,Tokyo,185,10.70
47.74.13.239,8443,8443,true,NRT,Asia Pacific,Tokyo,180,10.70
47.74.49.62,2087,2087,true,LAX,North America,Los Angeles,225,10.70
47.236.169.141,80,80,false,SIN,Asia Pacific,Singapore,16,10.70
47.245.55.94,2052,2052,false,LAX,North America,Los Angeles,205,10.70
8.222.215.228,2053,2053,true,SIN,Asia Pacific,Singapore,93,10.70
8.219.208.69,2087,2087,true,SIN,Asia Pacific,Singapore,176,10.70
47.74.26.132,2082,2082,false,SIN,Asia Pacific,Singapore,164,10.70
47.236.148.174,2052,2052,false,SIN,Asia Pacific,Singapore,22,10.70
47.236.145.180,2082,2082,false,SIN,Asia Pacific,Singapore,352,10.69
47.236.172.41,8443,8443,true,SIN,Asia Pacific,Singapore,20,10.69
47.236.15.73,80,80,false,SIN,Asia Pacific,Singapore,29,10.69
47.236.172.95,2095,2095,false,SIN,Asia Pacific,Singapore,21,10.69
47.236.169.164,8880,8880,false,SIN,Asia Pacific,Singapore,48,10.69
8.217.149.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,10.69
47.245.11.62,2096,2096,true,NRT,Asia Pacific,Tokyo,175,10.69
47.242.232.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,10.68
47.245.107.174,2095,2095,false,SIN,Asia Pacific,Singapore,5,10.68
47.236.161.155,8880,8880,false,SIN,Asia Pacific,Singapore,21,10.68
8.219.110.88,8080,8080,false,SIN,Asia Pacific,Singapore,4,10.68
8.222.202.163,2087,2087,true,SIN,Asia Pacific,Singapore,59,10.68
47.245.56.50,2082,2082,false,HKG,Asia Pacific,Hong Kong,169,10.68
47.236.23.135,8880,8880,false,SIN,Asia Pacific,Singapore,15,10.68
47.245.54.98,8443,8443,true,NRT,Asia Pacific,Tokyo,215,10.67
47.236.116.26,2096,2096,true,SIN,Asia Pacific,Singapore,136,10.67
47.245.86.230,2086,2086,false,SIN,Asia Pacific,Singapore,5,10.67
47.245.59.133,2082,2082,false,LAX,North America,Los Angeles,194,10.67
47.245.41.169,2052,2052,false,LAX,North America,Los Angeles,176,10.66
8.219.222.98,8443,8443,true,SIN,Asia Pacific,Singapore,133,10.66
8.222.212.172,443,443,true,SIN,Asia Pacific,Singapore,66,10.66
47.236.11.84,8080,8080,false,SIN,Asia Pacific,Singapore,14,10.66
8.222.237.131,2096,2096,true,SIN,Asia Pacific,Singapore,36,10.66
47.236.170.54,2095,2095,false,SIN,Asia Pacific,Singapore,30,10.66
47.236.144.208,2053,2053,true,SIN,Asia Pacific,Singapore,109,10.66
47.245.34.140,2083,2083,true,SIN,Asia Pacific,Singapore,261,10.66
47.245.37.41,2052,2052,false,NRT,Asia Pacific,Tokyo,77,10.65
47.74.26.196,2095,2095,false,HKG,Asia Pacific,Hong Kong,159,10.65
8.219.184.92,2052,2052,false,SIN,Asia Pacific,Singapore,11,10.65
47.74.34.135,2095,2095,false,NRT,Asia Pacific,Tokyo,71,10.65
8.222.224.17,2086,2086,false,SIN,Asia Pacific,Singapore,10,10.65
8.209.243.137,2052,2052,false,LAX,North America,Los Angeles,182,10.65
8.219.153.44,2053,2053,true,SIN,Asia Pacific,Singapore,51,10.65
8.219.249.148,2052,2052,false,SIN,Asia Pacific,Singapore,23,10.64
8.217.250.222,443,443,true,HKG,Asia Pacific,Hong Kong,84,10.64
47.74.41.136,2087,2087,true,NRT,Asia Pacific,Tokyo,126,10.64
47.236.114.23,8080,8080,false,SIN,Asia Pacific,Singapore,26,10.64
47.74.13.239,8443,8443,true,NRT,Asia Pacific,Tokyo,87,10.63
47.236.75.113,2096,2096,true,SIN,Asia Pacific,Singapore,110,10.63
8.219.213.112,2095,2095,false,SIN,Asia Pacific,Singapore,4,10.62
8.219.250.239,2087,2087,true,SIN,Asia Pacific,Singapore,146,10.62
8.219.174.213,2083,2083,true,SIN,Asia Pacific,Singapore,117,10.62
47.245.89.102,80,80,false,SIN,Asia Pacific,Singapore,3,10.62
47.236.76.199,80,80,false,SIN,Asia Pacific,Singapore,157,10.62
47.236.166.84,2096,2096,true,SIN,Asia Pacific,Singapore,82,10.61
8.222.144.50,2083,2083,true,SIN,Asia Pacific,Singapore,140,10.61
47.91.21.107,80,80,false,SIN,Asia Pacific,Singapore,142,10.61
47.236.12.73,8080,8080,false,SIN,Asia Pacific,Singapore,3,10.60
8.222.145.110,2082,2082,false,SIN,Asia Pacific,Singapore,3,10.60
8.222.212.219,8443,8443,true,SIN,Asia Pacific,Singapore,3,10.60
8.219.228.193,80,80,false,SIN,Asia Pacific,Singapore,19,10.60
8.222.137.192,2096,2096,true,SIN,Asia Pacific,Singapore,80,10.60
8.222.154.50,2095,2095,false,SIN,Asia Pacific,Singapore,38,10.59
8.222.137.192,2053,2053,true,SIN,Asia Pacific,Singapore,56,10.59
8.219.230.254,8880,8880,false,SIN,Asia Pacific,Singapore,63,10.58
47.236.172.41,8080,8080,false,SIN,Asia Pacific,Singapore,196,10.58
47.74.16.67,80,80,false,LAX,North America,Los Angeles,175,10.58
8.210.21.65,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,10.58
8.219.73.188,8880,8880,false,SIN,Asia Pacific,Singapore,4,10.58
8.219.121.87,2083,2083,true,SIN,Asia Pacific,Singapore,67,10.58
8.219.228.186,2095,2095,false,SIN,Asia Pacific,Singapore,12,10.58
47.236.79.87,80,80,false,SIN,Asia Pacific,Singapore,19,10.57
8.219.140.229,8080,8080,false,SIN,Asia Pacific,Singapore,8,10.57
47.245.113.117,2086,2086,false,SIN,Asia Pacific,Singapore,6,10.57
8.222.240.47,8080,8080,false,SIN,Asia Pacific,Singapore,4,10.57
47.236.166.184,2096,2096,true,SIN,Asia Pacific,Singapore,99,10.57
47.245.114.163,2087,2087,true,SIN,Asia Pacific,Singapore,94,10.57
8.219.115.215,2082,2082,false,SIN,Asia Pacific,Singapore,3,10.57
8.219.253.185,2095,2095,false,SIN,Asia Pacific,Singapore,3,10.57
47.236.171.205,8443,8443,true,SIN,Asia Pacific,Singapore,154,10.56
8.222.252.150,2053,2053,true,SIN,Asia Pacific,Singapore,80,10.56
8.219.185.191,2096,2096,true,SIN,Asia Pacific,Singapore,93,10.56
8.219.86.200,2052,2052,false,SIN,Asia Pacific,Singapore,20,10.56
47.74.34.73,2083,2083,true,NRT,Asia Pacific,Tokyo,83,10.56
8.222.136.247,8880,8880,false,SIN,Asia Pacific,Singapore,55,10.56
8.218.136.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,10.55
47.88.15.127,443,443,true,SJC,North America,San Jose,178,10.55
8.219.40.255,2096,2096,true,SIN,Asia Pacific,Singapore,75,10.55
8.222.193.208,8880,8880,false,SIN,Asia Pacific,Singapore,4,10.55
47.91.14.62,2086,2086,false,LAX,North America,Los Angeles,184,10.55
8.218.143.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,10.54
8.219.42.72,2087,2087,true,SIN,Asia Pacific,Singapore,117,10.54
47.74.13.239,2083,2083,true,NRT,Asia Pacific,Tokyo,297,10.54
8.222.184.198,2095,2095,false,SIN,Asia Pacific,Singapore,5,10.54
47.74.0.183,2083,2083,true,NRT,Asia Pacific,Tokyo,325,10.54
47.74.37.50,2095,2095,false,LAX,North America,Los Angeles,186,10.54
47.245.2.231,2083,2083,true,NRT,Asia Pacific,Tokyo,120,10.53
47.245.33.163,2095,2095,false,NRT,Asia Pacific,Tokyo,87,10.53
8.219.210.93,2095,2095,false,SIN,Asia Pacific,Singapore,14,10.53
47.236.71.226,8443,8443,true,SIN,Asia Pacific,Singapore,10,10.53
47.236.88.181,2083,2083,true,SIN,Asia Pacific,Singapore,87,10.53
47.245.33.56,2052,2052,false,NRT,Asia Pacific,Tokyo,75,10.53
8.219.113.232,2086,2086,false,SIN,Asia Pacific,Singapore,5,10.52
8.219.215.214,8880,8880,false,SIN,Asia Pacific,Singapore,7,10.52
8.222.208.38,2083,2083,true,SIN,Asia Pacific,Singapore,62,10.52
8.219.78.1,2086,2086,false,SIN,Asia Pacific,Singapore,12,10.52
47.245.41.69,2086,2086,false,HKG,Asia Pacific,Hong Kong,172,10.52
8.222.224.17,2052,2052,false,SIN,Asia Pacific,Singapore,17,10.52
8.219.186.189,443,443,true,SIN,Asia Pacific,Singapore,116,10.52
8.219.73.188,80,80,false,SIN,Asia Pacific,Singapore,5,10.52
8.219.251.81,2087,2087,true,SIN,Asia Pacific,Singapore,152,10.52
8.219.113.232,2083,2083,true,SIN,Asia Pacific,Singapore,95,10.52
47.251.74.226,80,80,false,LAX,North America,Los Angeles,178,10.52
8.219.153.44,8080,8080,false,SIN,Asia Pacific,Singapore,5,10.51
8.219.12.152,2083,2083,true,SIN,Asia Pacific,Singapore,136,10.51
8.219.122.55,2052,2052,false,SIN,Asia Pacific,Singapore,15,10.51
8.219.230.254,2082,2082,false,SIN,Asia Pacific,Singapore,5,10.51
8.219.178.9,80,80,false,SIN,Asia Pacific,Singapore,5,10.51
8.222.253.235,2096,2096,true,SIN,Asia Pacific,Singapore,33,10.50
47.74.14.85,2052,2052,false,HKG,Asia Pacific,Hong Kong,162,10.50
47.236.11.68,2052,2052,false,SIN,Asia Pacific,Singapore,67,10.49
8.219.178.101,2083,2083,true,SIN,Asia Pacific,Singapore,172,10.48
8.222.229.102,8080,8080,false,SIN,Asia Pacific,Singapore,26,10.48
8.219.73.188,2095,0,false,SIN,Asia Pacific,Singapore,17,10.47
47.74.26.131,2086,2086,false,NRT,Asia Pacific,Tokyo,77,10.47
47.74.50.249,2053,2053,true,LAX,North America,Los Angeles,209,10.47
47.91.31.231,8443,0,true,LAX,North America,Los Angeles,171,10.46
8.219.253.18,2083,2083,true,SIN,Asia Pacific,Singapore,151,10.46
8.219.126.240,2086,0,false,SIN,Asia Pacific,Singapore,18,10.46
8.218.127.249,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,10.46
47.91.31.235,2086,2086,false,LAX,North America,Los Angeles,189,10.46
8.219.210.226,2087,2087,true,SIN,Asia Pacific,Singapore,109,10.46
47.236.99.131,2095,2095,false,SIN,Asia Pacific,Singapore,9,10.46
8.219.185.191,8880,8880,false,SIN,Asia Pacific,Singapore,6,10.45
8.219.70.117,2053,2053,true,SIN,Asia Pacific,Singapore,71,10.45
47.74.13.94,2052,2052,false,NRT,Asia Pacific,Tokyo,74,10.45
47.245.105.224,2083,2083,true,SIN,Asia Pacific,Singapore,7,10.44
8.222.221.90,8443,8443,true,SIN,Asia Pacific,Singapore,83,10.44
8.218.181.189,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,10.43
8.222.160.176,8443,8443,true,SIN,Asia Pacific,Singapore,124,10.43
8.219.113.232,2096,2096,true,SIN,Asia Pacific,Singapore,49,10.43
47.245.37.41,2095,2095,false,NRT,Asia Pacific,Tokyo,79,10.43
47.236.94.109,2083,2083,true,SIN,Asia Pacific,Singapore,108,10.43
47.74.42.111,2087,2087,true,NRT,Asia Pacific,Tokyo,100,10.43
8.219.173.195,8880,8880,false,SIN,Asia Pacific,Singapore,5,10.42
47.245.41.69,2082,2082,false,LAX,North America,Los Angeles,183,10.42
47.245.59.243,2095,2095,false,NRT,Asia Pacific,Tokyo,77,10.42
8.222.227.191,2053,2053,true,SIN,Asia Pacific,Singapore,103,10.42
8.222.253.235,80,80,false,SIN,Asia Pacific,Singapore,2,10.41
8.222.244.192,2083,2083,true,SIN,Asia Pacific,Singapore,111,10.41
47.236.93.176,2096,2096,true,SIN,Asia Pacific,Singapore,126,10.41
8.219.201.174,2083,2083,true,SIN,Asia Pacific,Singapore,101,10.41
8.219.170.223,2086,2086,false,SIN,Asia Pacific,Singapore,4,10.41
8.222.147.203,80,80,false,SIN,Asia Pacific,Singapore,65,10.41
47.245.41.69,2096,2096,true,LAX,North America,Los Angeles,286,10.40
47.236.75.113,8443,8443,true,SIN,Asia Pacific,Singapore,92,10.40
8.219.194.170,2083,2083,true,SIN,Asia Pacific,Singapore,149,10.40
8.219.200.145,2053,2053,true,SIN,Asia Pacific,Singapore,143,10.40
8.219.240.141,2052,2052,false,SIN,Asia Pacific,Singapore,23,10.40
47.245.59.133,2083,2083,true,LAX,North America,Los Angeles,259,10.40
47.245.54.98,2086,2086,false,NRT,Asia Pacific,Tokyo,73,10.40
8.219.230.254,2082,2082,false,SIN,Asia Pacific,Singapore,14,10.40
8.219.174.213,80,80,false,SIN,Asia Pacific,Singapore,8,10.40
47.74.40.13,2083,2083,true,NRT,Asia Pacific,Tokyo,104,10.39
47.236.21.51,2087,2087,true,SIN,Asia Pacific,Singapore,75,10.39
47.74.26.132,2095,2095,false,LAX,North America,Los Angeles,172,10.39
47.245.29.126,2083,2083,true,SIN,Asia Pacific,Singapore,176,10.39
47.245.118.197,2086,2086,false,SIN,Asia Pacific,Singapore,4,10.39
47.74.8.238,2053,2053,true,LAX,North America,Los Angeles,275,10.39
8.219.178.225,2095,2095,false,SIN,Asia Pacific,Singapore,11,10.39
8.219.72.50,2052,2052,false,SIN,Asia Pacific,Singapore,10,10.38
47.236.147.146,2087,2087,true,SIN,Asia Pacific,Singapore,92,10.38
8.222.190.225,8080,8080,false,SIN,Asia Pacific,Singapore,2,10.38
8.219.139.13,2086,2086,false,SIN,Asia Pacific,Singapore,12,10.38
8.219.84.214,2087,2087,true,SIN,Asia Pacific,Singapore,129,10.38
47.74.34.162,2053,2053,true,HKG,Asia Pacific,Hong Kong,235,10.38
8.222.213.221,80,80,false,SIN,Asia Pacific,Singapore,30,10.37
47.74.40.13,80,80,false,NRT,Asia Pacific,Tokyo,79,10.37
47.245.90.176,2095,2095,false,SIN,Asia Pacific,Singapore,7,10.37
8.222.182.10,2095,2095,false,SIN,Asia Pacific,Singapore,68,10.37
8.219.248.170,8443,8443,true,SIN,Asia Pacific,Singapore,98,10.37
47.74.54.145,2096,2096,true,NRT,Asia Pacific,Tokyo,92,10.36
47.74.50.249,8880,8880,false,LAX,North America,Los Angeles,184,10.36
8.219.228.186,8080,8080,false,SIN,Asia Pacific,Singapore,7,10.35
47.245.39.28,8443,8443,true,NRT,Asia Pacific,Tokyo,142,10.35
47.74.43.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,196,10.35
47.74.36.154,2083,2083,true,SIN,Asia Pacific,Singapore,152,10.35
8.219.201.8,2086,2086,false,SIN,Asia Pacific,Singapore,4,10.34
47.74.43.24,8443,8443,true,LAX,North America,Los Angeles,205,10.34
8.222.188.56,2096,2096,true,SIN,Asia Pacific,Singapore,61,10.34
47.245.34.36,2053,2053,true,LAX,North America,Los Angeles,228,10.34
8.209.255.195,80,80,false,HKG,Asia Pacific,Hong Kong,161,10.33
8.222.212.219,2053,0,true,SIN,Asia Pacific,Singapore,3,10.33
47.74.11.251,8880,8880,false,LAX,North America,Los Angeles,180,10.33
8.219.255.171,8443,8443,true,SIN,Asia Pacific,Singapore,119,10.33
8.222.210.182,2096,2096,true,SIN,Asia Pacific,Singapore,100,10.33
8.222.193.208,8080,8080,false,SIN,Asia Pacific,Singapore,3,10.33
47.245.42.210,8443,8443,true,LAX,North America,Los Angeles,343,10.32
8.222.229.102,2086,2086,false,SIN,Asia Pacific,Singapore,4,10.32
8.219.101.138,2052,2052,false,SIN,Asia Pacific,Singapore,3,10.32
8.219.245.187,2052,2052,false,SIN,Asia Pacific,Singapore,16,10.32
